county_desc,precinct_abbrv,vtd_abbrv,age,party_cd,race_code,ethnic_code,sex_code,total_voters,election_date,stats_type,update_date,voting_method,voting_method_desc,voted_party_cd
MADISON,,,Age 18 - 25,REP,A,UN,F,1,11/5/2024,history,12/8/2024,EV,EARLYVOTE,REP
MADISON,,,Age 18 - 25,REP,O,UN,F,1,11/5/2024,history,12/8/2024,EV,EARLYVOTE,REP
MADISON,,,Age 18 - 25,REP,U,UN,U,2,11/5/2024,history,12/8/2024,EV,EARLYVOTE,REP
MADISON,,,Age 18 - 25,REP,W,NL,F,4,11/5/2024,history,12/8/2024,EV,EARLYVOTE,REP
MADISON,,,Age 18 - 25,REP,W,NL,F,1,11/5/2024,history,12/8/2024,V,IN-PERSON,REP
MADISON,,,Age 18 - 25,REP,W,NL,M,1,11/5/2024,history,12/8/2024,EV,EARLYVOTE,REP
MADISON,,,Age 18 - 25,REP,W,NL,M,2,11/5/2024,history,12/8/2024,V,IN-PERSON,REP
MADISON,,,Age 18 - 25,REP,W,UN,F,4,11/5/2024,history,12/8/2024,EV,EARLYVOTE,REP
MADISON,,,Age 18 - 25,REP,W,UN,F,4,11/5/2024,history,12/8/2024,V,IN-PERSON,REP
MADISON,,,Age 18 - 25,REP,W,UN,M,5,11/5/2024,history,12/8/2024,EV,EARLYVOTE,REP
MADISON,,,Age 18 - 25,REP,W,UN,M,2,11/5/2024,history,12/8/2024,V,IN-PERSON,REP
MADISON,,,Age 18 - 25,UNA,O,UN,M,1,11/5/2024,history,12/8/2024,EV,EARLYVOTE,UNA
MADISON,,,Age 18 - 25,UNA,U,UN,M,1,11/5/2024,history,12/8/2024,V,IN-PERSON,UNA
MADISON,,,Age 18 - 25,UNA,U,UN,U,1,11/5/2024,history,12/8/2024,V,IN-PERSON,UNA
MADISON,,,Age 18 - 25,UNA,W,NL,F,2,11/5/2024,history,12/8/2024,EV,EARLYVOTE,UNA
MADISON,,,Age 18 - 25,UNA,W,NL,F,1,11/5/2024,history,12/8/2024,V,IN-PERSON,UNA
MADISON,,,Age 18 - 25,UNA,W,NL,M,3,11/5/2024,history,12/8/2024,EV,EARLYVOTE,UNA
MADISON,,,Age 18 - 25,UNA,W,NL,M,1,11/5/2024,history,12/8/2024,V,IN-PERSON,UNA
MADISON,,,Age 18 - 25,UNA,W,UN,F,6,11/5/2024,history,12/8/2024,EV,EARLYVOTE,UNA
MADISON,,,Age 18 - 25,UNA,W,UN,F,1,11/5/2024,history,12/8/2024,V,IN-PERSON,UNA
MADISON,,,Age 18 - 25,UNA,W,UN,M,6,11/5/2024,history,12/8/2024,EV,EARLYVOTE,UNA
MADISON,,,Age 18 - 25,UNA,W,UN,M,1,11/5/2024,history,12/8/2024,V,IN-PERSON,UNA
MADISON,,,Age 26 - 40,DEM,O,NL,M,1,11/5/2024,history,12/8/2024,V,IN-PERSON,DEM
MADISON,,,Age 26 - 40,DEM,U,UN,U,1,11/5/2024,history,12/8/2024,EV,EARLYVOTE,DEM
MADISON,,,Age 26 - 40,DEM,W,NL,F,3,11/5/2024,history,12/8/2024,EV,EARLYVOTE,DEM
MADISON,,,Age 26 - 40,DEM,W,NL,F,1,11/5/2024,history,12/8/2024,M,ABS-MAIL,DEM
MADISON,,,Age 26 - 40,DEM,W,NL,F,1,11/5/2024,history,12/8/2024,V,IN-PERSON,DEM
MADISON,,,Age 26 - 40,DEM,W,NL,M,5,11/5/2024,history,12/8/2024,EV,EARLYVOTE,DEM
MADISON,,,Age 26 - 40,DEM,W,NL,M,1,11/5/2024,history,12/8/2024,V,IN-PERSON,DEM
MADISON,,,Age 26 - 40,DEM,W,NL,U,1,11/5/2024,history,12/8/2024,EV,EARLYVOTE,DEM
MADISON,,,Age 26 - 40,DEM,W,UN,F,4,11/5/2024,history,12/8/2024,EV,EARLYVOTE,DEM
MADISON,,,Age 26 - 40,DEM,W,UN,F,1,11/5/2024,history,12/8/2024,V,IN-PERSON,DEM
MADISON,,,Age 26 - 40,DEM,W,UN,M,1,11/5/2024,history,12/8/2024,EV,EARLYVOTE,DEM
MADISON,,,Age 26 - 40,DEM,W,UN,M,2,11/5/2024,history,12/8/2024,V,IN-PERSON,DEM
MADISON,,,Age 26 - 40,DEM,W,UN,U,1,11/5/2024,history,12/8/2024,EV,EARLYVOTE,DEM
MADISON,,,Age 26 - 40,NLB,U,UN,U,1,11/5/2024,history,12/8/2024,V,IN-PERSON,NLB
MADISON,,,Age 26 - 40,REP,U,UN,U,5,11/5/2024,history,12/8/2024,EV,EARLYVOTE,REP
MADISON,,,Age 26 - 40,REP,U,UN,U,2,11/5/2024,history,12/8/2024,V,IN-PERSON,REP
MADISON,,,Age 26 - 40,REP,W,NL,F,8,11/5/2024,history,12/8/2024,EV,EARLYVOTE,REP
MADISON,,,Age 26 - 40,REP,W,NL,F,1,11/5/2024,history,12/8/2024,M,ABS-MAIL,REP
MADISON,,,Age 26 - 40,REP,W,NL,F,4,11/5/2024,history,12/8/2024,V,IN-PERSON,REP
MADISON,,,Age 26 - 40,REP,W,NL,M,6,11/5/2024,history,12/8/2024,EV,EARLYVOTE,REP
MADISON,,,Age 26 - 40,REP,W,NL,M,5,11/5/2024,history,12/8/2024,V,IN-PERSON,REP
MADISON,,,Age 26 - 40,REP,W,NL,U,1,11/5/2024,history,12/8/2024,EV,EARLYVOTE,REP
MADISON,,,Age 26 - 40,REP,W,UN,F,4,11/5/2024,history,12/8/2024,EV,EARLYVOTE,REP
MADISON,,,Age 26 - 40,REP,W,UN,F,1,11/5/2024,history,12/8/2024,T,TRANSFER,REP
MADISON,,,Age 26 - 40,REP,W,UN,F,2,11/5/2024,history,12/8/2024,V,IN-PERSON,REP
MADISON,,,Age 26 - 40,REP,W,UN,M,5,11/5/2024,history,12/8/2024,EV,EARLYVOTE,REP
MADISON,,,Age 26 - 40,REP,W,UN,M,1,11/5/2024,history,12/8/2024,P,PROV,REP
MADISON,,,Age 26 - 40,REP,W,UN,M,2,11/5/2024,history,12/8/2024,V,IN-PERSON,REP
MADISON,,,Age 26 - 40,UNA,O,HL,F,1,11/5/2024,history,12/8/2024,EV,EARLYVOTE,UNA
MADISON,,,Age 26 - 40,UNA,O,HL,F,1,11/5/2024,history,12/8/2024,V,IN-PERSON,UNA
MADISON,,,Age 26 - 40,UNA,O,NL,F,1,11/5/2024,history,12/8/2024,EV,EARLYVOTE,UNA
MADISON,,,Age 26 - 40,UNA,O,NL,M,1,11/5/2024,history,12/8/2024,V,IN-PERSON,UNA
MADISON,,,Age 26 - 40,UNA,U,UN,U,4,11/5/2024,history,12/8/2024,EV,EARLYVOTE,UNA
MADISON,,,Age 26 - 40,UNA,U,UN,U,1,11/5/2024,history,12/8/2024,V,IN-PERSON,UNA
MADISON,,,Age 26 - 40,UNA,W,NL,F,8,11/5/2024,history,12/8/2024,EV,EARLYVOTE,UNA
MADISON,,,Age 26 - 40,UNA,W,NL,F,7,11/5/2024,history,12/8/2024,V,IN-PERSON,UNA
MADISON,,,Age 26 - 40,UNA,W,NL,M,9,11/5/2024,history,12/8/2024,EV,EARLYVOTE,UNA
MADISON,,,Age 26 - 40,UNA,W,NL,M,2,11/5/2024,history,12/8/2024,M,ABS-MAIL,UNA
MADISON,,,Age 26 - 40,UNA,W,NL,M,6,11/5/2024,history,12/8/2024,V,IN-PERSON,UNA
MADISON,,,Age 26 - 40,UNA,W,NL,U,2,11/5/2024,history,12/8/2024,EV,EARLYVOTE,UNA
MADISON,,,Age 26 - 40,UNA,W,NL,U,1,11/5/2024,history,12/8/2024,V,IN-PERSON,UNA
MADISON,,,Age 26 - 40,UNA,W,UN,F,12,11/5/2024,history,12/8/2024,EV,EARLYVOTE,UNA
MADISON,,,Age 26 - 40,UNA,W,UN,F,6,11/5/2024,history,12/8/2024,V,IN-PERSON,UNA
MADISON,,,Age 26 - 40,UNA,W,UN,M,12,11/5/2024,history,12/8/2024,EV,EARLYVOTE,UNA
MADISON,,,Age 26 - 40,UNA,W,UN,M,10,11/5/2024,history,12/8/2024,V,IN-PERSON,UNA
MADISON,,,Age 41 - 65,DEM,B,UN,U,1,11/5/2024,history,12/8/2024,M,ABS-MAIL,DEM
MADISON,,,Age 41 - 65,DEM,U,UN,U,2,11/5/2024,history,12/8/2024,EV,EARLYVOTE,DEM
MADISON,,,Age 41 - 65,DEM,U,UN,U,1,11/5/2024,history,12/8/2024,V,IN-PERSON,DEM
MADISON,,,Age 41 - 65,DEM,W,NL,F,1,11/5/2024,history,12/8/2024,EC,EV-CURB,DEM
MADISON,,,Age 41 - 65,DEM,W,NL,F,25,11/5/2024,history,12/8/2024,EV,EARLYVOTE,DEM
MADISON,,,Age 41 - 65,DEM,W,NL,F,2,11/5/2024,history,12/8/2024,M,ABS-MAIL,DEM
MADISON,,,Age 41 - 65,DEM,W,NL,F,11,11/5/2024,history,12/8/2024,V,IN-PERSON,DEM
MADISON,,,Age 41 - 65,DEM,W,NL,M,1,11/5/2024,history,12/8/2024,EC,EV-CURB,DEM
MADISON,,,Age 41 - 65,DEM,W,NL,M,22,11/5/2024,history,12/8/2024,EV,EARLYVOTE,DEM
MADISON,,,Age 41 - 65,DEM,W,NL,M,13,11/5/2024,history,12/8/2024,V,IN-PERSON,DEM
MADISON,,,Age 41 - 65,DEM,W,UN,F,1,11/5/2024,history,12/8/2024,EC,EV-CURB,DEM
MADISON,,,Age 41 - 65,DEM,W,UN,F,6,11/5/2024,history,12/8/2024,EV,EARLYVOTE,DEM
MADISON,,,Age 41 - 65,DEM,W,UN,F,5,11/5/2024,history,12/8/2024,V,IN-PERSON,DEM
MADISON,,,Age 41 - 65,DEM,W,UN,M,4,11/5/2024,history,12/8/2024,EV,EARLYVOTE,DEM
MADISON,,,Age 41 - 65,DEM,W,UN,M,1,11/5/2024,history,12/8/2024,M,ABS-MAIL,DEM
MADISON,,,Age 41 - 65,DEM,W,UN,M,6,11/5/2024,history,12/8/2024,V,IN-PERSON,DEM
MADISON,,,Age 41 - 65,DEM,W,UN,U,1,11/5/2024,history,12/8/2024,EV,EARLYVOTE,DEM
MADISON,,,Age 41 - 65,LIB,W,UN,F,1,11/5/2024,history,12/8/2024,V,IN-PERSON,LIB
MADISON,,,Age 41 - 65,REP,I,UN,M,1,11/5/2024,history,12/8/2024,EV,EARLYVOTE,REP
MADISON,,,Age 41 - 65,REP,U,UN,F,1,11/5/2024,history,12/8/2024,EV,EARLYVOTE,REP
MADISON,,,Age 41 - 65,REP,U,UN,F,1,11/5/2024,history,12/8/2024,V,IN-PERSON,REP
MADISON,,,Age 41 - 65,REP,U,UN,U,8,11/5/2024,history,12/8/2024,EV,EARLYVOTE,REP
MADISON,,,Age 41 - 65,REP,U,UN,U,3,11/5/2024,history,12/8/2024,V,IN-PERSON,REP
MADISON,,,Age 41 - 65,REP,W,NL,F,1,11/5/2024,history,12/8/2024,C,CURBSIDE,REP
MADISON,,,Age 41 - 65,REP,W,NL,F,15,11/5/2024,history,12/8/2024,EV,EARLYVOTE,REP
MADISON,,,Age 41 - 65,REP,W,NL,F,6,11/5/2024,history,12/8/2024,V,IN-PERSON,REP
MADISON,,,Age 41 - 65,REP,W,NL,M,13,11/5/2024,history,12/8/2024,EV,EARLYVOTE,REP
MADISON,,,Age 41 - 65,REP,W,NL,M,4,11/5/2024,history,12/8/2024,V,IN-PERSON,REP
MADISON,,,Age 41 - 65,REP,W,UN,F,10,11/5/2024,history,12/8/2024,EV,EARLYVOTE,REP
MADISON,,,Age 41 - 65,REP,W,UN,F,1,11/5/2024,history,12/8/2024,P,PROV,REP
MADISON,,,Age 41 - 65,REP,W,UN,F,5,11/5/2024,history,12/8/2024,V,IN-PERSON,REP
MADISON,,,Age 41 - 65,REP,W,UN,M,8,11/5/2024,history,12/8/2024,EV,EARLYVOTE,REP
MADISON,,,Age 41 - 65,REP,W,UN,M,4,11/5/2024,history,12/8/2024,V,IN-PERSON,REP
MADISON,,,Age 41 - 65,REP,W,UN,U,1,11/5/2024,history,12/8/2024,EV,EARLYVOTE,REP
MADISON,,,Age 41 - 65,UNA,O,NL,M,1,11/5/2024,history,12/8/2024,EV,EARLYVOTE,UNA
MADISON,,,Age 41 - 65,UNA,O,UN,M,1,11/5/2024,history,12/8/2024,EV,EARLYVOTE,UNA
MADISON,,,Age 41 - 65,UNA,U,HL,F,1,11/5/2024,history,12/8/2024,EV,EARLYVOTE,UNA
MADISON,,,Age 41 - 65,UNA,U,NL,F,1,11/5/2024,history,12/8/2024,EV,EARLYVOTE,UNA
MADISON,,,Age 41 - 65,UNA,U,UN,U,13,11/5/2024,history,12/8/2024,EV,EARLYVOTE,UNA
MADISON,,,Age 41 - 65,UNA,U,UN,U,1,11/5/2024,history,12/8/2024,V,IN-PERSON,UNA
MADISON,,,Age 41 - 65,UNA,W,HL,F,1,11/5/2024,history,12/8/2024,EV,EARLYVOTE,UNA
MADISON,,,Age 41 - 65,UNA,W,NL,F,15,11/5/2024,history,12/8/2024,EV,EARLYVOTE,UNA
MADISON,,,Age 41 - 65,UNA,W,NL,F,2,11/5/2024,history,12/8/2024,M,ABS-MAIL,UNA
MADISON,,,Age 41 - 65,UNA,W,NL,F,11,11/5/2024,history,12/8/2024,V,IN-PERSON,UNA
MADISON,,,Age 41 - 65,UNA,W,NL,M,13,11/5/2024,history,12/8/2024,EV,EARLYVOTE,UNA
MADISON,,,Age 41 - 65,UNA,W,NL,M,10,11/5/2024,history,12/8/2024,V,IN-PERSON,UNA
MADISON,,,Age 41 - 65,UNA,W,NL,U,2,11/5/2024,history,12/8/2024,EV,EARLYVOTE,UNA
MADISON,,,Age 41 - 65,UNA,W,NL,U,1,11/5/2024,history,12/8/2024,V,IN-PERSON,UNA
MADISON,,,Age 41 - 65,UNA,W,UN,F,18,11/5/2024,history,12/8/2024,EV,EARLYVOTE,UNA
MADISON,,,Age 41 - 65,UNA,W,UN,F,1,11/5/2024,history,12/8/2024,M,ABS-MAIL,UNA
MADISON,,,Age 41 - 65,UNA,W,UN,F,4,11/5/2024,history,12/8/2024,V,IN-PERSON,UNA
MADISON,,,Age 41 - 65,UNA,W,UN,M,15,11/5/2024,history,12/8/2024,EV,EARLYVOTE,UNA
MADISON,,,Age 41 - 65,UNA,W,UN,M,5,11/5/2024,history,12/8/2024,V,IN-PERSON,UNA
MADISON,,,Age 41 - 65,UNA,W,UN,U,2,11/5/2024,history,12/8/2024,V,IN-PERSON,UNA
MADISON,,,Age Over 66,DEM,U,UN,F,1,11/5/2024,history,12/8/2024,V,IN-PERSON,DEM
MADISON,,,Age Over 66,DEM,U,UN,U,1,11/5/2024,history,12/8/2024,EV,EARLYVOTE,DEM
MADISON,,,Age Over 66,DEM,W,NL,F,3,11/5/2024,history,12/8/2024,EC,EV-CURB,DEM
MADISON,,,Age Over 66,DEM,W,NL,F,17,11/5/2024,history,12/8/2024,EV,EARLYVOTE,DEM
MADISON,,,Age Over 66,DEM,W,NL,F,3,11/5/2024,history,12/8/2024,M,ABS-MAIL,DEM
MADISON,,,Age Over 66,DEM,W,NL,F,8,11/5/2024,history,12/8/2024,V,IN-PERSON,DEM
MADISON,,,Age Over 66,DEM,W,NL,M,2,11/5/2024,history,12/8/2024,EC,EV-CURB,DEM
MADISON,,,Age Over 66,DEM,W,NL,M,20,11/5/2024,history,12/8/2024,EV,EARLYVOTE,DEM
MADISON,,,Age Over 66,DEM,W,NL,M,1,11/5/2024,history,12/8/2024,M,ABS-MAIL,DEM
MADISON,,,Age Over 66,DEM,W,NL,M,6,11/5/2024,history,12/8/2024,V,IN-PERSON,DEM
MADISON,,,Age Over 66,DEM,W,UN,F,2,11/5/2024,history,12/8/2024,EV,EARLYVOTE,DEM
MADISON,,,Age Over 66,DEM,W,UN,F,2,11/5/2024,history,12/8/2024,V,IN-PERSON,DEM
MADISON,,,Age Over 66,DEM,W,UN,M,1,11/5/2024,history,12/8/2024,EV,EARLYVOTE,DEM
MADISON,,,Age Over 66,DEM,W,UN,M,2,11/5/2024,history,12/8/2024,V,IN-PERSON,DEM
MADISON,,,Age Over 66,REP,U,UN,F,1,11/5/2024,history,12/8/2024,V,IN-PERSON,REP
MADISON,,,Age Over 66,REP,U,UN,U,6,11/5/2024,history,12/8/2024,EV,EARLYVOTE,REP
MADISON,,,Age Over 66,REP,W,NL,F,12,11/5/2024,history,12/8/2024,EV,EARLYVOTE,REP
MADISON,,,Age Over 66,REP,W,NL,F,2,11/5/2024,history,12/8/2024,V,IN-PERSON,REP
MADISON,,,Age Over 66,REP,W,NL,M,1,11/5/2024,history,12/8/2024,EC,EV-CURB,REP
MADISON,,,Age Over 66,REP,W,NL,M,17,11/5/2024,history,12/8/2024,EV,EARLYVOTE,REP
MADISON,,,Age Over 66,REP,W,NL,M,3,11/5/2024,history,12/8/2024,V,IN-PERSON,REP
MADISON,,,Age Over 66,REP,W,UN,F,1,11/5/2024,history,12/8/2024,C,CURBSIDE,REP
MADISON,,,Age Over 66,REP,W,UN,F,2,11/5/2024,history,12/8/2024,EC,EV-CURB,REP
MADISON,,,Age Over 66,REP,W,UN,F,7,11/5/2024,history,12/8/2024,EV,EARLYVOTE,REP
MADISON,,,Age Over 66,REP,W,UN,F,1,11/5/2024,history,12/8/2024,M,ABS-MAIL,REP
MADISON,,,Age Over 66,REP,W,UN,M,1,11/5/2024,history,12/8/2024,EC,EV-CURB,REP
MADISON,,,Age Over 66,REP,W,UN,M,4,11/5/2024,history,12/8/2024,EV,EARLYVOTE,REP
MADISON,,,Age Over 66,REP,W,UN,M,1,11/5/2024,history,12/8/2024,M,ABS-MAIL,REP
MADISON,,,Age Over 66,REP,W,UN,M,1,11/5/2024,history,12/8/2024,V,IN-PERSON,REP
MADISON,,,Age Over 66,UNA,U,UN,F,1,11/5/2024,history,12/8/2024,V,IN-PERSON,UNA
MADISON,,,Age Over 66,UNA,U,UN,U,2,11/5/2024,history,12/8/2024,EV,EARLYVOTE,UNA
MADISON,,,Age Over 66,UNA,W,NL,F,13,11/5/2024,history,12/8/2024,EV,EARLYVOTE,UNA
MADISON,,,Age Over 66,UNA,W,NL,F,4,11/5/2024,history,12/8/2024,V,IN-PERSON,UNA
MADISON,,,Age Over 66,UNA,W,NL,M,14,11/5/2024,history,12/8/2024,EV,EARLYVOTE,UNA
MADISON,,,Age Over 66,UNA,W,NL,M,6,11/5/2024,history,12/8/2024,V,IN-PERSON,UNA
MADISON,,,Age Over 66,UNA,W,UN,F,12,11/5/2024,history,12/8/2024,EV,EARLYVOTE,UNA
MADISON,,,Age Over 66,UNA,W,UN,F,4,11/5/2024,history,12/8/2024,V,IN-PERSON,UNA
MADISON,,,Age Over 66,UNA,W,UN,M,1,11/5/2024,history,12/8/2024,EC,EV-CURB,UNA
MADISON,,,Age Over 66,UNA,W,UN,M,7,11/5/2024,history,12/8/2024,EV,EARLYVOTE,UNA
MADISON,,,Age Over 66,UNA,W,UN,M,1,11/5/2024,history,12/8/2024,V,IN-PERSON,UNA
MADISON,,,Age Over 66,UNA,W,UN,U,1,11/5/2024,history,12/8/2024,EV,EARLYVOTE,UNA
MADISON,,,Age 18 - 25,DEM,A,HL,F,1,11/5/2024,history,12/8/2024,EV,EARLYVOTE,DEM
MADISON,,,Age 18 - 25,DEM,B,NL,F,1,11/5/2024,history,12/8/2024,EV,EARLYVOTE,DEM
MADISON,,,Age 18 - 25,DEM,B,NL,M,3,11/5/2024,history,12/8/2024,EV,EARLYVOTE,DEM
MADISON,,,Age 18 - 25,DEM,B,UN,M,1,11/5/2024,history,12/8/2024,EV,EARLYVOTE,DEM
MADISON,,,Age 18 - 25,DEM,B,UN,M,1,11/5/2024,history,12/8/2024,V,IN-PERSON,DEM
MADISON,,,Age 18 - 25,DEM,O,HL,F,1,11/5/2024,history,12/8/2024,EV,EARLYVOTE,DEM
MADISON,,,Age 18 - 25,DEM,O,HL,F,1,11/5/2024,history,12/8/2024,V,IN-PERSON,DEM
MADISON,,,Age 18 - 25,DEM,O,HL,M,2,11/5/2024,history,12/8/2024,EV,EARLYVOTE,DEM
MADISON,,,Age 18 - 25,DEM,U,UN,F,2,11/5/2024,history,12/8/2024,M,ABS-MAIL,DEM
MADISON,,,Age 18 - 25,DEM,U,UN,U,5,11/5/2024,history,12/8/2024,EV,EARLYVOTE,DEM
MADISON,,,Age 18 - 25,DEM,U,UN,U,1,11/5/2024,history,12/8/2024,V,IN-PERSON,DEM
MADISON,,,Age 18 - 25,DEM,W,NL,F,8,11/5/2024,history,12/8/2024,EV,EARLYVOTE,DEM
MADISON,,,Age 18 - 25,DEM,W,NL,F,1,11/5/2024,history,12/8/2024,M,ABS-MAIL,DEM
MADISON,,,Age 18 - 25,DEM,W,NL,F,1,11/5/2024,history,12/8/2024,V,IN-PERSON,DEM
MADISON,,,Age 18 - 25,DEM,W,NL,M,4,11/5/2024,history,12/8/2024,EV,EARLYVOTE,DEM
MADISON,,,Age 18 - 25,DEM,W,NL,M,2,11/5/2024,history,12/8/2024,V,IN-PERSON,DEM
MADISON,,,Age 18 - 25,DEM,W,UN,F,7,11/5/2024,history,12/8/2024,EV,EARLYVOTE,DEM
MADISON,,,Age 18 - 25,DEM,W,UN,F,3,11/5/2024,history,12/8/2024,M,ABS-MAIL,DEM
MADISON,,,Age 18 - 25,DEM,W,UN,F,6,11/5/2024,history,12/8/2024,V,IN-PERSON,DEM
MADISON,,,Age 18 - 25,DEM,W,UN,M,5,11/5/2024,history,12/8/2024,EV,EARLYVOTE,DEM
MADISON,,,Age 18 - 25,DEM,W,UN,M,2,11/5/2024,history,12/8/2024,V,IN-PERSON,DEM
MADISON,,,Age 18 - 25,LIB,B,NL,M,1,11/5/2024,history,12/8/2024,EV,EARLYVOTE,LIB
MADISON,,,Age 18 - 25,NLB,W,UN,F,1,11/5/2024,history,12/8/2024,EV,EARLYVOTE,NLB
MADISON,,,Age 18 - 25,REP,M,UN,F,1,11/5/2024,history,12/8/2024,EV,EARLYVOTE,REP
MADISON,,,Age 18 - 25,REP,U,UN,M,2,11/5/2024,history,12/8/2024,EV,EARLYVOTE,REP
MADISON,,,Age 18 - 25,REP,U,UN,U,11,11/5/2024,history,12/8/2024,EV,EARLYVOTE,REP
MADISON,,,Age 18 - 25,REP,U,UN,U,1,11/5/2024,history,12/8/2024,M,ABS-MAIL,REP
MADISON,,,Age 18 - 25,REP,U,UN,U,2,11/5/2024,history,12/8/2024,V,IN-PERSON,REP
MADISON,,,Age 18 - 25,REP,W,HL,F,1,11/5/2024,history,12/8/2024,EV,EARLYVOTE,REP
MADISON,,,Age 18 - 25,REP,W,HL,M,1,11/5/2024,history,12/8/2024,V,IN-PERSON,REP
MADISON,,,Age 18 - 25,REP,W,NL,F,18,11/5/2024,history,12/8/2024,EV,EARLYVOTE,REP
MADISON,,,Age 18 - 25,REP,W,NL,F,1,11/5/2024,history,12/8/2024,M,ABS-MAIL,REP
MADISON,,,Age 18 - 25,REP,W,NL,F,5,11/5/2024,history,12/8/2024,V,IN-PERSON,REP
MADISON,,,Age 18 - 25,REP,W,NL,M,18,11/5/2024,history,12/8/2024,EV,EARLYVOTE,REP
MADISON,,,Age 18 - 25,REP,W,NL,M,1,11/5/2024,history,12/8/2024,V,IN-PERSON,REP
MADISON,,,Age 18 - 25,REP,W,UN,F,13,11/5/2024,history,12/8/2024,EV,EARLYVOTE,REP
MADISON,,,Age 18 - 25,REP,W,UN,F,4,11/5/2024,history,12/8/2024,V,IN-PERSON,REP
MADISON,,,Age 18 - 25,REP,W,UN,M,10,11/5/2024,history,12/8/2024,EV,EARLYVOTE,REP
MADISON,,,Age 18 - 25,REP,W,UN,M,7,11/5/2024,history,12/8/2024,V,IN-PERSON,REP
MADISON,,,Age 18 - 25,UNA,A,NL,F,1,11/5/2024,history,12/8/2024,V,IN-PERSON,UNA
MADISON,,,Age 18 - 25,UNA,B,NL,F,1,11/5/2024,history,12/8/2024,EV,EARLYVOTE,UNA
MADISON,,,Age 18 - 25,UNA,B,UN,F,1,11/5/2024,history,12/8/2024,V,IN-PERSON,UNA
MADISON,,,Age 18 - 25,UNA,B,UN,M,1,11/5/2024,history,12/8/2024,V,IN-PERSON,UNA
MADISON,,,Age 18 - 25,UNA,M,UN,F,1,11/5/2024,history,12/8/2024,EV,EARLYVOTE,UNA
MADISON,,,Age 18 - 25,UNA,O,NL,F,1,11/5/2024,history,12/8/2024,V,IN-PERSON,UNA
MADISON,,,Age 18 - 25,UNA,O,UN,F,1,11/5/2024,history,12/8/2024,EV,EARLYVOTE,UNA
MADISON,,,Age 18 - 25,UNA,O,UN,M,1,11/5/2024,history,12/8/2024,V,IN-PERSON,UNA
MADISON,,,Age 18 - 25,UNA,U,HL,F,1,11/5/2024,history,12/8/2024,V,IN-PERSON,UNA
MADISON,,,Age 18 - 25,UNA,U,HL,M,1,11/5/2024,history,12/8/2024,V,IN-PERSON,UNA
MADISON,,,Age 18 - 25,UNA,U,NL,F,1,11/5/2024,history,12/8/2024,EV,EARLYVOTE,UNA
MADISON,,,Age 18 - 25,UNA,U,UN,M,1,11/5/2024,history,12/8/2024,EV,EARLYVOTE,UNA
MADISON,,,Age 18 - 25,UNA,U,UN,U,37,11/5/2024,history,12/8/2024,EV,EARLYVOTE,UNA
MADISON,,,Age 18 - 25,UNA,U,UN,U,25,11/5/2024,history,12/8/2024,V,IN-PERSON,UNA
MADISON,,,Age 18 - 25,UNA,W,HL,F,1,11/5/2024,history,12/8/2024,EV,EARLYVOTE,UNA
MADISON,,,Age 18 - 25,UNA,W,HL,F,2,11/5/2024,history,12/8/2024,V,IN-PERSON,UNA
MADISON,,,Age 18 - 25,UNA,W,NL,F,25,11/5/2024,history,12/8/2024,EV,EARLYVOTE,UNA
MADISON,,,Age 18 - 25,UNA,W,NL,F,3,11/5/2024,history,12/8/2024,M,ABS-MAIL,UNA
MADISON,,,Age 18 - 25,UNA,W,NL,F,6,11/5/2024,history,12/8/2024,V,IN-PERSON,UNA
MADISON,,,Age 18 - 25,UNA,W,NL,M,14,11/5/2024,history,12/8/2024,EV,EARLYVOTE,UNA
MADISON,,,Age 18 - 25,UNA,W,NL,M,1,11/5/2024,history,12/8/2024,M,ABS-MAIL,UNA
MADISON,,,Age 18 - 25,UNA,W,NL,M,9,11/5/2024,history,12/8/2024,V,IN-PERSON,UNA
MADISON,,,Age 18 - 25,UNA,W,UN,F,22,11/5/2024,history,12/8/2024,EV,EARLYVOTE,UNA
MADISON,,,Age 18 - 25,UNA,W,UN,F,2,11/5/2024,history,12/8/2024,M,ABS-MAIL,UNA
MADISON,,,Age 18 - 25,UNA,W,UN,F,14,11/5/2024,history,12/8/2024,V,IN-PERSON,UNA
MADISON,,,Age 18 - 25,UNA,W,UN,M,24,11/5/2024,history,12/8/2024,EV,EARLYVOTE,UNA
MADISON,,,Age 18 - 25,UNA,W,UN,M,1,11/5/2024,history,12/8/2024,M,ABS-MAIL,UNA
MADISON,,,Age 18 - 25,UNA,W,UN,M,10,11/5/2024,history,12/8/2024,V,IN-PERSON,UNA
MADISON,,,Age 18 - 25,UNA,W,UN,U,1,11/5/2024,history,12/8/2024,EV,EARLYVOTE,UNA
MADISON,,,Age 26 - 40,DEM,B,NL,M,1,11/5/2024,history,12/8/2024,EV,EARLYVOTE,DEM
MADISON,,,Age 26 - 40,DEM,B,UN,M,1,11/5/2024,history,12/8/2024,EV,EARLYVOTE,DEM
MADISON,,,Age 26 - 40,DEM,B,UN,M,2,11/5/2024,history,12/8/2024,V,IN-PERSON,DEM
MADISON,,,Age 26 - 40,DEM,O,HL,F,1,11/5/2024,history,12/8/2024,EV,EARLYVOTE,DEM
MADISON,,,Age 26 - 40,DEM,U,HL,F,1,11/5/2024,history,12/8/2024,EV,EARLYVOTE,DEM
